Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.1-192.168.10.3-53-60205-17,192.168.10.3,60205,192.168.10.1,53,17,4/7/2017 10:12,46463,1,1,57,161,57,57,57,0,161,161,161,0,4691.905387,43.04500355,46463,0,46463,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.52250178,21.52250178,57,161,91.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,1,137.5,57,161,32,0,0,0,0,0,0,1,57,1,161,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
138.68.46.177-192.168.10.19-123-123-17,192.168.10.19,123,138.68.46.177,123,17,4/7/2017 10:12,92547,1,1,48,48,48,48,48,0,48,48,48,0,1037.310772,21.61064108,92547,0,92547,92547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.80532054,10.80532054,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-45.33.84.208-123-123-17,192.168.10.19,123,45.33.84.208,123,17,4/7/2017 10:12,23878,1,1,48,48,48,48,48,0,48,48,48,0,4020.437223,83.7591088,23878,0,23878,23878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41.8795544,41.8795544,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
128.138.141.172-192.168.10.17-123-123-17,192.168.10.17,123,128.138.141.172,123,17,4/7/2017 10:12,59598,1,1,48,48,48,48,48,0,48,48,48,0,1610.792308,33.55817309,59598,0,59598,59598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.77908655,16.77908655,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-45.33.91.95-123-123-17,192.168.10.19,123,45.33.91.95,123,17,4/7/2017 10:12,23916,1,1,48,48,48,48,48,0,48,48,48,0,4014.049172,83.62602442,23916,0,23916,23916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,41.81301221,41.81301221,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.7.3-192.168.10.25-443-50272-6,192.168.10.25,50272,172.217.7.3,443,6,4/7/2017 10:12,182109,11,8,1385,3843,949,0,125.9090909,285.035245,1418,0,480.375,614.0555902,28708.08142,104.3331192,10117.16667,18297.88877,57176,3,182109,18210.9,21911.98746,57353,3,145003,20714.71429,26310.83832,58161,3,0,0,0,0,364,264,60.40338479,43.92973439,0,1418,261.4,464.8580315,216092.9895,0,0,0,1,0,0,0,0,0,275.1578947,125.9090909,480.375,364,0,0,0,0,0,0,11,1385,8,3843,65535,362,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-123-123-17,192.168.10.12,123,192.168.10.3,123,17,4/7/2017 10:12,148,2,2,96,96,48,48,48,0,48,48,48,0,1297297.297,27027.02703,49.33333333,80.25168742,142,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,13513.51351,13513.51351,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.19-137-137-17,192.168.10.19,137,192.168.10.255,137,17,4/7/2017 10:12,22,13,0,650,0,50,50,50,0,0,0,0,0,2.95E+07,590909.0909,1.833333333,1.99240984,8,1,22,1.833333333,1.99240984,8,1,0,0,0,0,0,0,0,0,0,260,0,590909.0909,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-192.168.10.50-137-137-17,192.168.10.50,137,192.168.10.19,137,17,4/7/2017 10:12,3,2,0,124,0,62,62,62,0,0,0,0,0,4.13E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-104.17.38.113-50264-443-6,192.168.10.25,50264,104.17.38.113,443,6,4/7/2017 10:12,1121229,30,34,1302,39530,581,0,43.4,140.4688209,1460,0,1162.647059,539.0114342,36417.1815,57.08022179,17797.28571,98986.11873,759445,1,1121229,38663.06897,154357.2466,812917,1,1105849,33510.57576,136568.9403,759445,2,0,0,0,0,624,692,26.75635397,30.32386783,0,1460,628.1846154,690.6261175,476964.4341,0,0,0,1,0,0,0,0,1,638,43.4,1162.647059,624,0,0,0,0,0,0,30,1302,34,39530,65535,32,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-104.17.162.9-50266-443-6,192.168.10.25,50266,104.17.162.9,443,6,4/7/2017 10:12,87395,18,15,795,13180,357,0,44.16666667,102.617078,1460,0,878.6666667,655.0415109,159906.1731,377.5959723,2731.09375,6257.936558,24192,-1,87395,5140.882353,8344.00089,24192,1,72145,5153.214286,9814.223149,27666,1,0,0,0,0,384,312,205.9614394,171.6345329,0,1460,411.0294118,604.4764569,365391.787,0,0,0,1,0,0,0,0,0,423.4848485,44.16666667,878.6666667,384,0,0,0,0,0,0,18,795,15,13180,65535,31,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-104.88.89.135-50265-443-6,192.168.10.25,50265,104.88.89.135,443,6,4/7/2017 10:12,2350851,16,11,1934,6148,565,0,120.875,203.4538031,1448,0,558.9090909,577.1511855,3437.903976,11.48520259,90417.34615,427639.3717,2186503,1,2350851,156723.4,561636.6327,2186503,1,2327665,232766.5,695216.4888,2210938,1,0,0,0,0,524,360,6.806045981,4.679156612,0,1448,288.6428571,442.5963142,195891.4974,0,0,0,1,0,0,0,0,0,299.3333333,120.875,558.9090909,524,0,0,0,0,0,0,16,1934,11,6148,65535,1045,7,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-104.97.91.19-50273-443-6,192.168.10.25,50273,104.97.91.19,443,6,4/7/2017 10:12,109602,15,15,799,15880,357,0,53.26666667,110.9951522,2896,0,1058.666667,799.92961,152177.88,273.7176329,3779.37931,8450.88018,24962,0,109602,7828.714286,11242.4626,25286,0,86164,6154.571429,12025.96733,34173,1,0,0,0,0,492,488,136.8588164,136.8588164,0,2896,538.0322581,753.0216679,567041.6323,0,0,0,1,0,0,0,0,1,555.9666667,53.26666667,1058.666667,492,0,0,0,0,0,0,15,799,15,15880,65535,972,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-104.97.91.19-50274-443-6,192.168.10.25,50274,104.97.91.19,443,6,4/7/2017 10:12,929413,12,10,908,5480,469,0,75.66666667,147.142067,1448,0,548,628.4020298,6873.155422,23.67085461,44257.7619,169877.9849,782633,1,929413,84492.09091,252757.1187,845886,1,905795,100643.8889,256704.7612,782633,2,0,0,0,0,396,328,12.91137524,10.75947937,0,1448,277.7391304,480.9889639,231350.3834,0,0,0,1,0,0,0,0,0,290.3636364,75.66666667,548,396,0,0,0,0,0,0,12,908,10,5480,65535,972,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62248-17,192.168.10.3,62248,192.168.10.1,53,17,4/7/2017 10:12,23474,1,1,52,68,52,52,52,0,68,68,68,0,5112.038851,85.20064752,23474,0,23474,23474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,42.60032376,42.60032376,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62530-17,192.168.10.3,62530,192.168.10.1,53,17,4/7/2017 10:12,60434,1,1,52,68,52,52,52,0,68,68,68,0,1985.637224,33.09395373,60434,0,60434,60434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.54697687,16.54697687,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61447-17,192.168.10.3,61447,192.168.10.1,53,17,4/7/2017 10:12,48839,1,1,56,122,56,56,56,0,122,122,122,0,3644.628268,40.95087942,48839,0,48839,48839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.47543971,20.47543971,56,122,78,38.10511777,1452,0,0,0,0,0,0,0,0,1,117,56,122,20,0,0,0,0,0,0,1,56,1,122,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62324-17,192.168.10.3,62324,192.168.10.1,53,17,4/7/2017 10:12,49807,1,1,62,78,62,62,62,0,78,78,78,0,2810.849881,40.15499829,49807,0,49807,49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,20.07749915,20.07749915,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101,62,78,44,0,0,0,0,0,0,1,62,1,78,-1,-1,0,44,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62483-17,192.168.10.3,62483,192.168.10.1,53,17,4/7/2017 10:12,1266507,1,1,56,72,56,56,56,0,72,72,72,0,101.0653711,1.579146424,1266507,0,1266507,1266507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0.789573212,0.789573212,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-3268-37597-6,192.168.10.17,37597,192.168.10.3,3268,6,4/7/2017 10:12,935778,44,33,7500,12586,1313,0,170.4545455,272.4136266,3069,0,381.3939394,592.0731025,21464.49265,82.28447345,12312.86842,68856.97202,497519,1,935778,21762.27907,90869.8707,497519,1,897999,28062.46875,110549.7371,535820,2,0,0,0,0,1424,1072,47.01969912,35.26477434,0,3069,257.5128205,445.9754155,198894.0713,0,0,0,1,0,0,0,0,0,260.8571429,170.4545455,381.3939394,1424,0,0,0,0,0,0,44,7500,33,12586,29200,2080,30,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-389-60917-6,192.168.10.17,60917,192.168.10.3,389,6,4/7/2017 10:12,591993,30,21,6064,13576,1313,0,202.1333333,331.1180364,3069,0,646.4761905,880.6325919,33176.06796,86.14966731,11839.86,56490.24571,347767,0,591993,20413.55172,73513.3014,347767,0,552959,27647.95,87975.17813,348123,1,0,0,0,0,976,688,50.67627489,35.47339242,0,3069,377.6923077,645.8651452,417141.7858,0,0,0,1,0,0,0,0,0,385.0980392,202.1333333,646.4761905,976,0,0,0,0,0,0,30,6064,21,13576,29200,2078,18,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-137-137-17,192.168.10.15,137,192.168.10.3,137,17,4/7/2017 10:12,222,2,2,100,112,50,50,50,0,56,56,56,0,954954.955,18018.01802,74,43.30127019,124,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9009.009009,9009.009009,50,56,52.4,3.286335345,10.8,0,0,0,0,0,0,0,0,1,65.5,50,56,64,0,0,0,0,0,0,2,100,2,112,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62486-17,192.168.10.3,62486,192.168.10.1,53,17,4/7/2017 10:12,48185,1,1,54,118,54,54,54,0,118,118,118,0,3569.575594,41.50669295,48185,0,48185,48185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.75334648,20.75334648,54,118,75.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,113,54,118,20,0,0,0,0,0,0,1,54,1,118,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61150-17,192.168.10.3,61150,192.168.10.1,53,17,4/7/2017 10:12,23751,1,1,55,120,55,55,55,0,120,120,120,0,7368.110816,84.20698076,23751,0,23751,23751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.10349038,42.10349038,55,120,76.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,115,55,120,20,0,0,0,0,0,0,1,55,1,120,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60908-17,192.168.10.3,60908,192.168.10.1,53,17,4/7/2017 10:12,86166,1,1,52,68,52,52,52,0,68,68,68,0,1392.660678,23.2110113,86166,0,86166,86166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,11.60550565,11.60550565,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62541-17,192.168.10.3,62541,192.168.10.1,53,17,4/7/2017 10:12,49969,1,1,43,59,43,43,43,0,59,59,59,0,2041.265585,40.02481539,49969,0,49969,49969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.01240769,20.01240769,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60347-17,192.168.10.3,60347,192.168.10.1,53,17,4/7/2017 10:12,84286,1,1,71,120,71,71,71,0,120,120,120,0,2266.094013,23.72873312,84286,0,84286,84286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,11.86436656,11.86436656,71,120,87.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,131,71,120,20,0,0,0,0,0,0,1,71,1,120,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.25-53-52220-17,192.168.10.25,52220,192.168.10.3,53,17,4/7/2017 10:12,244,2,2,82,254,41,41,41,0,127,127,127,0,1377049.18,16393.44262,81.33333333,135.6773133,238,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,8196.721311,8196.721311,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61019-17,192.168.10.3,61019,192.168.10.1,53,17,4/7/2017 10:12,118969,1,1,78,130,78,78,78,0,130,130,130,0,1748.354613,16.81110205,118969,0,118969,118969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.405551026,8.405551026,78,130,95.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,143,78,130,32,0,0,0,0,0,0,1,78,1,130,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-55284-17,192.168.10.14,55284,192.168.10.3,53,17,4/7/2017 10:12,119613,4,2,196,328,49,49,49,0,164,164,164,0,4380.79473,50.16177171,23922.6,36607.61494,82926,3,82932,27644,47875.61637,82926,3,4,4,0,4,4,0,0,0,0,128,64,33.44118114,16.72059057,49,164,81.85714286,56.11425419,3148.809524,0,0,0,0,0,0,0,0,0,95.5,49,164,128,0,0,0,0,0,0,4,196,2,328,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-62309-17,192.168.10.15,62309,192.168.10.3,53,17,4/7/2017 10:12,5877840,8,8,288,776,36,36,36,0,97,97,97,0,181.0188777,2.722088386,391856,699823.533,1999975,1,3022758,431822.5714,784783.5145,1999975,3,2729288,389898.2857,716383.6949,1822358,1,0,0,0,0,160,256,1.361044193,1.361044193,36,97,64.70588235,31.38424108,984.9705882,0,0,0,0,0,0,0,0,1,68.75,36,97,160,0,0,0,0,0,0,8,288,8,776,-1,-1,7,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61789-17,192.168.10.3,61789,192.168.10.1,53,17,4/7/2017 10:12,60041,1,1,64,144,64,64,64,0,144,144,144,0,3464.299395,33.31057111,60041,0,60041,60041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.65528555,16.65528555,64,144,90.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,136,64,144,32,0,0,0,0,0,0,1,64,1,144,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.15-137-137-17,192.168.10.15,137,192.168.10.255,137,17,4/7/2017 10:12,1500099,39,0,1950,0,50,50,50,0,0,0,0,0,1299.914206,25.99828411,39476.28947,169724.3918,750045,1,1500099,39476.28947,169724.3918,750045,1,0,0,0,0,0,0,0,0,0,1248,0,25.99828411,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.28205128,50,0,1248,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-28702-17,192.168.10.17,28702,192.168.10.3,53,17,4/7/2017 10:12,221,2,2,64,96,32,32,32,0,48,48,48,0,723981.9005,18099.54751,73.66666667,42.72391992,123,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9049.773756,9049.773756,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-49411-17,192.168.10.15,49411,192.168.10.3,53,17,4/7/2017 10:12,239,2,2,64,96,32,32,32,0,48,48,48,0,669456.0669,16736.40167,79.66666667,96.47970426,188,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,8368.200837,8368.200837,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-38409-17,192.168.10.17,38409,192.168.10.3,53,17,4/7/2017 10:12,173,2,2,64,158,32,32,32,0,79,79,79,0,1283236.994,23121.38728,57.66666667,98.14954576,171,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11560.69364,11560.69364,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-27842-17,192.168.10.17,27842,192.168.10.3,53,17,4/7/2017 10:12,179,2,2,64,96,32,32,32,0,48,48,48,0,893854.7486,22346.36872,59.66666667,97.28480525,172,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-57169-17,192.168.10.17,57169,192.168.10.3,53,17,4/7/2017 10:12,234,2,2,102,224,51,51,51,0,112,112,112,0,1393162.393,17094.01709,78,51.96152423,138,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,8547.008547,8547.008547,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.25-53-63762-17,192.168.10.25,63762,192.168.10.3,53,17,4/7/2017 10:12,184,2,2,62,94,31,31,31,0,47,47,47,0,847826.087,21739.13043,61.33333333,100.1715196,177,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,10869.56522,10869.56522,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-3470-17,192.168.10.17,3470,192.168.10.3,53,17,4/7/2017 10:12,205,2,2,64,158,32,32,32,0,79,79,79,0,1082926.829,19512.19512,68.33333333,116.6247544,203,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,9756.097561,9756.097561,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-54150-17,192.168.10.15,54150,192.168.10.3,53,17,4/7/2017 10:12,86706,4,2,184,300,46,46,46,0,150,150,150,0,5582.081978,69.19936337,17341.2,25393.25711,56092,3,30610,10203.33333,17666.62957,30603,3,4,4,0,4,4,0,0,0,0,80,64,46.13290891,23.06645446,46,150,75.71428571,50.74680379,2575.238095,0,0,0,0,0,0,0,0,0,88.33333333,46,150,80,0,0,0,0,0,0,4,184,2,300,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-52716-17,192.168.10.14,52716,192.168.10.3,53,17,4/7/2017 10:12,176,2,2,82,114,41,41,41,0,57,57,57,0,1113636.364,22727.27273,58.66666667,96.41749495,170,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11363.63636,11363.63636,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-26183-17,192.168.10.17,26183,192.168.10.3,53,17,4/7/2017 10:12,173,2,2,88,188,44,44,44,0,94,94,94,0,1595375.723,23121.38728,57.66666667,93.82075108,166,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11560.69364,11560.69364,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-8247-17,192.168.10.17,8247,192.168.10.3,53,17,4/7/2017 10:12,220,2,2,64,96,32,32,32,0,48,48,48,0,727272.7273,18181.81818,73.33333333,43.87862046,124,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9090.909091,9090.909091,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-59096-21-6,192.168.10.50,21,172.16.0.1,59096,6,4/7/2017 10:12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-52.84.143.106-51656-80-6,52.84.143.106,80,192.168.10.14,51656,6,4/7/2017 10:12,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,127,252,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-52.38.5.243-45428-443-6,52.38.5.243,443,192.168.10.12,45428,6,4/7/2017 10:12,54,1,1,0,0,0,0,0,0,0,0,0,0,0,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,131,393,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-57694-17,192.168.10.15,57694,192.168.10.3,53,17,4/7/2017 10:12,245,2,2,90,258,45,45,45,0,129,129,129,0,1420408.163,16326.53061,81.66666667,99.85155649,194,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,8163.265306,8163.265306,45,129,78.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,98.25,45,129,64,0,0,0,0,0,0,2,90,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-23.15.4.10-51847-443-6,23.15.4.10,443,192.168.10.14,51847,6,4/7/2017 10:12,292,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,106164.3836,13698.63014,97.33333333,112.7179371,226,16,276,138,124.4507935,226,50,0,0,0,0,0,0,0,0,0,60,20,10273.9726,3424.657534,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,60,0,0,0,0,0,0,3,31,1,0,1403,0,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.25-53-50849-17,192.168.10.25,50849,192.168.10.3,53,17,4/7/2017 10:12,212,2,2,68,260,34,34,34,0,130,130,130,0,1547169.811,18867.92453,70.66666667,116.3371537,205,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,9433.962264,9433.962264,34,130,72.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,90.5,34,130,64,0,0,0,0,0,0,2,68,2,260,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.217.12.206-192.168.10.14-80-51686-6,172.217.12.206,80,192.168.10.14,51686,6,4/7/2017 10:12,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,351,258,0,20,0,0,0,0,0,0,0,0,BENIGN
